height_cm,weight_kg,body_type
183,82,Normal
186,80,Normal
174,78,Normal
174,80,Normal
177,67,Normal
178,77,Normal
182,77,Lean
195,93,Stocky
182,80,Normal
177,80,Normal
172,79,Normal
185,68,Lean
185,78,Lean
193,93,Normal
184,72,Lean
188,82,Normal
181,73,Lean
179,77,Lean
184,78,Normal
178,73,Normal
190,75,Normal
185,79,Normal
183,77,Lean
183,75,Lean
188,77,Normal
179,65,Normal
188,86,Normal
171,74,Normal
183,80,Normal
191,91,Normal
192,79,Lean
170,63,Normal
188,76,Normal
185,78,Lean
180,76,Normal
190,84,Normal
187,81,Normal
173,71,Normal
189,88,Normal
183,75,Normal
180,69,Lean
182,80,Stocky
172,70,Normal
175,67,Lean
178,66,Normal
180,67,Lean
190,75,Lean
187,82,Normal
185,85,Normal
187,72,Normal
186,80,Normal
178,72,Normal
191,80,Stocky
174,71,Lean
174,67,Normal
181,77,Normal
188,86,Normal
180,72,Normal
176,71,Normal
175,67,Normal
189,75,Normal
178,69,Normal
196,94,Normal
165,63,Lean
190,86,Lean
184,77,Stocky
199,99,Stocky
190,73,Normal
169,76,Stocky
184,86,Stocky
182,81,Normal
186,80,Lean
190,86,Normal
175,73,Normal
191,78,Stocky
178,78,Normal
185,77,Stocky
191,90,Normal
185,80,Lean
187,86,Normal
189,77,Normal
186,84,Normal
191,88,Normal
183,70,Lean
185,83,Stocky
190,75,Normal
191,98,Stocky
188,88,Stocky
180,78,Normal
168,68,Lean
183,71,Normal
180,79,Normal
173,72,Normal
185,76,Lean
195,85,Lean
183,73,Normal
182,77,Lean
185,77,Normal
179,73,Lean
179,79,Normal
188,87,Normal
195,83,Normal
178,71,Normal
187,80,Normal
187,84,Normal
191,88,Normal
174,76,Normal
180,77,Normal
178,72,Lean
188,73,Lean
187,84,Normal
190,86,Stocky
181,73,Normal
178,72,Normal
185,73,Lean
193,84,Normal
176,67,Lean
189,84,Lean
175,67,Normal
180,74,Normal
184,77,Lean
183,75,Normal
175,70,Normal
175,75,Stocky
180,72,Lean
190,81,Normal
174,74,Normal
186,77,Normal
180,77,Lean
187,84,Normal
193,93,Normal
178,73,Lean
178,65,Normal
170,68,Normal
172,67,Lean
186,78,Normal
163,63,Lean
182,71,Normal
189,79,Lean
187,80,Normal
194,97,Normal
188,91,Stocky
190,89,Normal
180,79,Stocky
195,93,Normal
183,76,Lean
192,87,Normal
190,93,Stocky
188,85,Normal
176,72,Normal
183,83,Normal
178,77,Normal
176,72,Normal
189,84,Normal
173,70,Normal
173,70,Lean
176,72,Normal
180,76,Normal
188,87,Normal
186,80,Lean
185,86,Stocky
175,71,Normal
185,80,Normal
188,81,Normal
179,75,Normal
184,83,Stocky
191,82,Normal
180,88,Stocky
178,110,Stocky
178,77,Normal
182,80,Normal
182,82,Stocky
173,71,Stocky
183,78,Lean
184,78,Normal
183,80,Normal
196,92,Normal
184,77,Normal
181,70,Normal
180,70,Normal
187,87,Stocky
183,77,Lean
187,89,Normal
180,72,Normal
187,84,Lean
178,65,Normal
163,66,Normal
186,82,Lean
182,76,Normal
180,79,Normal
187,86,Normal
180,73,Lean
185,87,Normal
185,79,Normal
175,68,Lean
178,80,Normal
173,77,Normal
188,83,Normal
190,82,Normal
170,68,Normal
180,72,Normal
183,78,Normal
181,73,Normal
174,70,Lean
170,67,Normal
185,82,Normal
176,76,Normal
193,92,Normal
179,77,Normal
190,82,Normal
178,75,Normal
172,68,Normal
190,84,Normal
182,82,Normal
190,83,Lean
176,72,Normal
180,75,Normal
170,67,Normal
168,76,Lean
177,75,Lean
180,71,Normal
191,90,Normal
184,80,Normal
184,83,Normal
185,84,Normal
188,88,Normal
187,82,Normal
191,82,Lean
188,80,Lean
186,81,Normal
177,65,Normal
194,88,Normal
182,83,Normal
192,80,Normal
180,79,Normal
194,92,Normal
177,78,Normal
189,89,Normal
185,79,Stocky
175,70,Normal
175,65,Lean
182,78,Normal
188,76,Normal
177,74,Normal
178,68,Lean
172,75,Normal
188,87,Stocky
191,88,Normal
175,60,Lean
181,69,Normal
180,67,Normal
183,86,Stocky
187,76,Lean
173,72,Normal
166,69,Normal
175,72,Lean
178,69,Lean
185,77,Normal
184,87,Stocky
175,78,Normal
190,83,Normal
181,74,Lean
185,84,Normal
184,76,Normal
183,76,Lean
175,70,Lean
176,63,Normal
170,69,Normal
191,78,Normal
173,70,Normal
173,71,Normal
181,74,Lean
188,80,Normal
185,84,Normal
185,77,Lean
183,76,Normal
180,75,Stocky
175,81,Stocky
175,70,Normal
184,70,Normal
183,73,Lean
183,78,Normal
195,86,Lean
178,75,Normal
181,75,Normal
183,76,Lean
177,72,Normal
193,76,Stocky
183,76,Lean
165,61,Lean
177,70,Lean
190,82,Stocky
192,83,Normal
180,75,Lean
183,79,Normal
178,76,Normal
188,79,Normal
178,69,Normal
178,77,Normal
180,75,Normal
177,69,Normal
180,72,Normal
179,72,Lean
185,75,Normal
178,77,Normal
191,82,Normal
188,81,Normal
190,86,Normal
188,83,Normal
179,70,Normal
179,87,Normal
184,80,Normal
177,68,Normal
191,87,Normal
178,67,Normal
184,73,Normal
170,65,Normal
192,90,Normal
179,71,Lean
177,77,Stocky
175,77,Lean
183,78,Normal
185,81,Normal
183,74,Lean
181,68,Lean
182,78,Normal
180,75,Normal
183,81,Normal
180,70,Normal
170,65,Stocky
190,85,Normal
181,76,Normal
183,71,Lean
175,65,Normal
182,75,Lean
179,78,Normal
183,84,Normal
189,79,Lean
184,75,Normal
188,83,Normal
175,78,Normal
187,81,Stocky
178,74,Lean
183,70,Lean
183,72,Normal
188,83,Normal
184,77,Stocky
172,60,Lean
190,78,Lean
177,67,Normal
179,67,Lean
182,75,Normal
185,73,Normal
169,68,Normal
169,61,Normal
177,72,Normal
181,76,Normal
188,83,Normal
172,66,Normal
175,76,Normal
188,73,Lean
180,67,Lean
179,73,Normal
192,78,Lean
178,68,Lean
178,76,Normal
188,84,Normal
181,81,Stocky
186,79,Lean
180,73,Normal
170,76,Stocky
184,78,Normal
180,80,Normal
192,89,Normal
176,64,Normal
185,76,Lean
170,70,Normal
187,85,Normal
188,90,Normal
175,70,Normal
174,70,Normal
175,70,Normal
175,70,Normal
175,74,Stocky
190,82,Normal
176,74,Normal
174,70,Normal
187,85,Normal
175,68,Lean
174,70,Lean
183,77,Lean
184,80,Normal
165,62,Normal
172,69,Stocky
187,82,Normal
174,74,Normal
188,76,Normal
179,77,Lean
173,74,Normal
176,62,Lean
179,78,Normal
175,69,Normal
192,87,Lean
191,76,Lean
183,78,Normal
185,82,Normal
175,66,Normal
178,73,Normal
185,80,Normal
177,69,Lean
187,80,Normal
180,73,Normal
180,75,Lean
182,71,Lean
181,73,Lean
173,70,Normal
176,70,Normal
188,71,Lean
183,68,Lean
176,65,Lean
174,75,Lean
188,83,Normal
183,70,Normal
180,73,Normal
173,70,Lean
172,65,Lean
188,82,Normal
181,70,Lean
170,66,Normal
186,85,Normal
188,83,Normal
188,88,Stocky
187,78,Normal
183,84,Stocky
181,76,Normal
185,76,Lean
172,69,Normal
182,71,Normal
175,71,Normal
186,80,Normal
182,81,Normal
183,80,Stocky
185,78,Stocky
173,62,Lean
188,80,Lean
180,75,Normal
178,74,Normal
165,63,Normal
180,81,Normal
185,82,Lean
174,67,Lean
174,70,Normal
188,78,Normal
185,75,Normal
187,78,Lean
178,72,Normal
181,75,Normal
191,76,Lean
180,82,Stocky
166,59,Lean
173,66,Lean
179,80,Normal
193,85,Normal
181,75,Normal
179,70,Lean
181,75,Normal
187,94,Normal
180,78,Stocky
193,82,Normal
182,73,Normal
172,66,Normal
178,73,Normal
180,76,Normal
174,67,Normal
185,77,Normal
173,69,Normal
184,79,Normal
175,70,Lean
178,73,Normal
187,82,Normal
183,67,Lean
175,68,Lean
182,80,Normal
187,90,Stocky
172,69,Normal
191,85,Normal
185,85,Normal
182,77,Stocky
184,78,Stocky
183,65,Lean
175,74,Normal
190,72,Lean
172,69,Normal
181,81,Normal
191,86,Normal
175,72,Lean
183,78,Normal
180,75,Lean
185,72,Lean
178,62,Lean
166,65,Lean
176,60,Lean
183,73,Normal
176,68,Normal
179,66,Lean
175,65,Lean
178,82,Normal
190,78,Lean
179,70,Lean
184,73,Normal
175,66,Lean
173,70,Normal
177,70,Normal
190,80,Lean
173,65,Normal
182,78,Normal
180,78,Lean
184,78,Lean
184,74,Lean
173,67,Normal
183,75,Normal
183,78,Lean
176,70,Lean
187,76,Lean
187,71,Lean
179,66,Normal
181,76,Normal
177,71,Normal
172,73,Normal
171,74,Normal
173,65,Lean
186,75,Normal
179,68,Normal
188,69,Normal
189,80,Normal
181,70,Lean
178,71,Lean
175,70,Lean
190,77,Normal
170,60,Lean
177,77,Normal
186,74,Lean
175,75,Stocky
186,79,Lean
183,75,Normal
172,70,Lean
188,85,Lean
176,70,Normal
176,65,Lean
170,60,Lean
180,77,Stocky
184,77,Lean
182,80,Normal
190,78,Normal
177,70,Normal
190,80,Lean
185,76,Lean
187,77,Lean
177,73,Normal
180,76,Normal
191,82,Lean
188,80,Normal
173,63,Lean
188,68,Lean
180,67,Lean
173,68,Lean
183,70,Normal
170,68,Normal
167,60,Normal
180,78,Normal
188,76,Normal
182,70,Normal
178,73,Normal
180,66,Lean
185,74,Lean
180,74,Normal
188,82,Normal
173,67,Lean
183,68,Normal
184,75,Normal
180,70,Lean
179,65,Lean
183,74,Lean
179,70,Lean
178,68,Normal
194,82,Lean
178,72,Normal
186,78,Lean
178,76,Normal
179,69,Normal
191,87,Normal
185,78,Lean
189,74,Lean
186,81,Normal
182,68,Normal
180,77,Lean
168,55,Normal
186,78,Lean
185,75,Lean
181,72,Normal
180,78,Normal
185,81,Normal
175,63,Normal
180,72,Normal
176,68,Normal
181,75,Lean
178,75,Normal
181,75,Normal
188,82,Normal
185,76,Normal
180,73,Normal
178,66,Lean
174,68,Lean
183,78,Normal
184,74,Normal
180,85,Stocky
184,86,Normal
192,81,Lean
168,62,Lean
175,73,Normal
189,77,Lean
195,91,Lean
197,87,Normal
186,73,Lean
180,77,Normal
172,55,Lean
184,81,Normal
177,72,Normal
183,74,Lean
180,68,Lean
163,67,Stocky
178,71,Lean
184,74,Lean
182,69,Lean
183,73,Normal
184,74,Normal
179,70,Normal
181,68,Lean
171,69,Normal
166,66,Lean
180,67,Normal
174,64,Normal
172,70,Normal
186,80,Normal
170,57,Lean
181,75,Lean
191,78,Lean
167,65,Normal
195,87,Normal
194,85,Lean
183,73,Lean
180,70,Normal
173,66,Lean
177,73,Lean
184,62,Lean
171,68,Lean
188,83,Normal
182,76,Lean
188,82,Lean
173,70,Lean
177,76,Normal
178,74,Lean
189,78,Normal
189,75,Lean
180,77,Lean
194,88,Normal
190,83,Normal
175,68,Lean
180,72,Lean
182,84,Normal
187,84,Normal
184,74,Lean
167,67,Normal
180,75,Normal
189,78,Normal
185,73,Lean
182,71,Normal
176,63,Lean
175,67,Lean
174,70,Normal
180,77,Normal
171,66,Stocky
187,80,Normal
175,73,Normal
187,81,Normal
188,86,Normal
186,78,Lean
186,82,Normal
182,67,Normal
180,71,Lean
174,62,Lean
175,70,Lean
184,71,Normal
193,81,Lean
178,75,Normal
188,78,Lean
185,72,Normal
190,79,Lean
173,70,Normal
168,69,Normal
185,78,Normal
195,80,Normal
176,64,Normal
173,68,Normal
185,70,Normal
178,68,Lean
178,68,Lean
182,83,Normal
183,75,Lean
178,76,Stocky
196,73,Normal
176,65,Lean
187,73,Lean
177,66,Lean
188,75,Lean
183,74,Normal
176,72,Lean
183,72,Lean
185,73,Lean
180,72,Normal
191,78,Normal
182,75,Lean
183,78,Lean
175,74,Lean
191,86,Lean
175,70,Lean
191,84,Normal
177,74,Normal
172,69,Normal
185,78,Lean
177,66,Normal
190,79,Lean
191,86,Normal
182,79,Normal
179,75,Normal
180,75,Lean
185,73,Lean
179,77,Normal
181,75,Normal
165,61,Normal
183,74,Lean
170,68,Stocky
180,70,Lean
189,86,Normal
178,75,Lean
184,82,Normal
177,75,Normal
170,66,Lean
176,74,Normal
180,67,Lean
173,65,Normal
173,65,Lean
171,72,Normal
170,66,Lean
182,72,Normal
186,82,Normal
174,68,Lean
182,82,Normal
173,68,Lean
188,78,Normal
178,81,Normal
188,70,Normal
192,83,Lean
193,80,Lean
184,78,Lean
190,80,Lean
185,74,Normal
190,76,Normal
180,79,Normal
182,77,Normal
182,70,Normal
172,68,Lean
178,75,Normal
179,76,Normal
186,81,Normal
189,80,Normal
178,73,Normal
184,69,Normal
177,73,Lean
194,88,Normal
170,65,Normal
181,77,Normal
184,78,Normal
178,70,Lean
188,82,Normal
182,76,Normal
180,72,Normal
177,75,Normal
180,74,Lean
178,73,Normal
177,73,Lean
181,76,Lean
173,76,Lean
188,82,Normal
176,69,Lean
174,68,Lean
180,73,Lean
184,73,Normal
185,75,Normal
180,71,Normal
190,82,Normal
179,73,Normal
170,72,Normal
168,60,Lean
188,88,Lean
180,72,Stocky
178,72,Normal
183,74,Normal
185,72,Lean
182,86,Normal
179,76,Normal
193,80,Lean
185,80,Lean
183,73,Lean
183,74,Normal
193,83,Lean
184,69,Lean
188,75,Lean
174,61,Lean
176,71,Lean
184,87,Stocky
187,83,Stocky
177,72,Lean
187,76,Normal
178,67,Lean
180,75,Normal
190,85,Stocky
191,75,Normal
194,90,Normal
185,78,Normal
190,82,Normal
172,70,Normal
173,68,Lean
178,77,Normal
175,72,Normal
181,77,Normal
184,75,Normal
184,76,Lean
182,78,Lean
184,75,Normal
172,70,Normal
186,80,Normal
198,86,Normal
185,72,Normal
190,77,Lean
190,79,Lean
176,67,Normal
182,75,Normal
192,86,Lean
189,86,Normal
170,71,Normal
185,70,Normal
185,80,Normal
186,81,Normal
180,67,Normal
166,65,Stocky
180,75,Normal
174,71,Normal
178,74,Normal
183,69,Lean
172,70,Stocky
177,75,Normal
195,85,Normal
189,82,Normal
175,65,Lean
178,78,Stocky
176,76,Normal
189,82,Lean
193,85,Normal
176,72,Lean
193,85,Normal
177,74,Lean
185,75,Lean
174,75,Normal
190,76,Lean
187,75,Normal
183,72,Lean
180,70,Lean
175,66,Lean
188,73,Normal
188,78,Lean
187,92,Normal
178,71,Lean
172,65,Lean
183,76,Normal
180,78,Normal
189,85,Lean
173,66,Lean
175,66,Lean
188,76,Normal
190,89,Normal
183,73,Lean
190,83,Normal
191,79,Lean
170,79,Normal
185,77,Normal
182,74,Normal
180,73,Lean
172,70,Normal
184,76,Normal
180,74,Normal
192,88,Normal
183,84,Normal
180,72,Lean
186,80,Normal
190,73,Lean
186,75,Lean
178,86,Stocky
190,87,Normal
178,73,Normal
178,64,Lean
190,82,Lean
176,72,Normal
185,83,Normal
174,67,Normal
183,77,Normal
180,75,Lean
191,72,Normal
191,89,Lean
174,69,Normal
182,70,Lean
177,68,Lean
173,68,Normal
189,83,Lean
182,74,Normal
193,82,Lean
180,84,Normal
179,75,Normal
180,77,Normal
185,65,Lean
188,82,Normal
188,76,Lean
190,83,Lean
175,71,Normal
179,77,Lean
191,84,Lean
188,85,Normal
190,82,Lean
172,76,Normal
180,77,Normal
187,76,Lean
196,75,Lean
169,62,Lean
180,71,Lean
186,76,Normal
188,77,Normal
189,81,Normal
180,77,Stocky
183,80,Lean
185,78,Normal
188,80,Normal
193,81,Lean
180,74,Normal
193,81,Lean
183,84,Stocky
176,69,Lean
186,68,Lean
176,73,Normal
185,75,Lean
162,64,Stocky
180,75,Normal
181,72,Normal
170,70,Normal
190,89,Normal
177,70,Normal
180,75,Normal
176,68,Lean
178,75,Normal
185,80,Normal
175,68,Lean
179,75,Normal
193,84,Normal
180,76,Normal
186,74,Normal
175,68,Normal
184,85,Normal
194,87,Normal
193,84,Normal
178,75,Lean
185,88,Stocky
180,75,Normal
181,71,Lean
175,73,Normal
193,83,Lean
179,78,Normal
181,77,Normal
185,78,Normal
181,79,Normal
195,88,Normal
186,76,Normal
182,72,Lean
176,75,Normal
169,69,Normal
184,78,Lean
172,66,Normal
188,73,Normal
194,84,Lean
188,73,Lean
183,80,Normal
178,70,Lean
183,78,Normal
199,93,Normal
170,70,Normal
186,70,Lean
178,75,Normal
180,77,Stocky
176,71,Normal
184,81,Normal
188,74,Normal
193,86,Normal
184,78,Lean
185,70,Lean
180,76,Normal
180,78,Lean
182,74,Normal
178,73,Normal
188,90,Normal
189,78,Normal
185,78,Normal
180,67,Lean
178,69,Normal
179,78,Lean
177,70,Normal
185,79,Normal
180,81,Normal
189,81,Normal
170,80,Normal
176,70,Normal
187,89,Normal
187,76,Normal
183,75,Lean
179,74,Normal
179,74,Normal
181,83,Stocky
172,68,Normal
186,78,Normal
201,102,Normal
172,70,Lean
186,88,Normal
177,73,Normal
176,82,Stocky
177,74,Normal
193,88,Normal
177,65,Lean
189,75,Normal
172,69,Lean
176,69,Lean
178,71,Normal
171,69,Normal
181,74,Normal
182,80,Stocky
188,75,Lean
175,73,Lean
184,75,Normal
187,75,Lean
177,73,Normal
178,80,Stocky
190,80,Normal
176,76,Normal
176,71,Lean
179,72,Normal
173,72,Lean
183,75,Lean
177,78,Normal
186,81,Normal
187,79,Normal
197,82,Normal
176,69,Lean
171,74,Lean
178,73,Lean
178,71,Normal
168,72,Lean
186,74,Lean
172,71,Normal
188,85,Stocky
188,79,Lean
185,81,Normal
185,75,Normal
186,76,Normal
177,65,Normal
190,85,Normal
186,74,Normal
185,77,Normal
189,70,Normal
177,75,Stocky
181,71,Normal
184,83,Normal
164,60,Normal
184,74,Normal
180,70,Normal
183,76,Normal
190,80,Normal
180,75,Normal
185,73,Lean
190,77,Normal
198,78,Normal
191,82,Normal
178,75,Normal
183,76,Normal
180,75,Lean
190,88,Lean
182,74,Lean
171,70,Normal
184,83,Lean
178,78,Lean
179,69,Lean
191,80,Normal
186,76,Normal
186,76,Normal
175,65,Lean
185,80,Lean
180,73,Stocky
179,68,Lean
178,71,Normal
181,83,Normal
183,75,Normal
172,69,Normal
194,94,Normal
189,74,Lean
174,71,Normal
176,70,Normal
184,81,Normal
183,68,Lean
183,81,Normal
186,79,Lean
178,67,Lean
185,70,Lean
185,80,Stocky
182,72,Normal
176,76,Lean
179,71,Lean
188,80,Normal
177,70,Normal
178,60,Lean
180,72,Lean
180,77,Normal
174,65,Lean
186,73,Lean
177,68,Normal
175,66,Lean
190,78,Normal
172,74,Normal
170,68,Normal
197,90,Normal
170,70,Normal
172,69,Normal
175,70,Normal
180,73,Lean
189,82,Normal
182,82,Normal
181,75,Lean
178,71,Normal
169,63,Normal
189,84,Normal
194,94,Normal
178,79,Normal
191,87,Normal
189,80,Normal
175,70,Lean
192,97,Stocky
173,72,Lean
193,91,Normal
185,77,Normal
174,65,Lean
178,80,Normal
189,95,Normal
183,67,Normal
175,76,Normal
180,75,Lean
184,80,Normal
190,80,Stocky
178,75,Lean
189,78,Lean
180,65,Lean
181,75,Normal
186,74,Normal
187,78,Normal
175,60,Lean
186,80,Normal
170,65,Lean
183,71,Lean
181,78,Lean
181,70,Normal
185,85,Normal
180,76,Normal
180,71,Normal
180,70,Lean
191,93,Stocky
176,67,Lean
186,83,Normal
189,77,Normal
192,88,Normal
182,72,Lean
183,73,Normal
171,70,Normal
176,68,Normal
178,75,Normal
189,80,Stocky
170,68,Normal
180,77,Normal
181,77,Normal
179,74,Lean
180,76,Normal
189,90,Normal
177,78,Stocky
188,78,Normal
187,81,Normal
188,78,Stocky
178,66,Normal
186,73,Normal
183,71,Stocky
171,65,Lean
174,70,Normal
174,63,Lean
184,84,Stocky
173,72,Normal
191,76,Lean
187,81,Normal
191,85,Normal
189,79,Normal
183,81,Normal
184,80,Normal
184,81,Normal
184,80,Normal
180,75,Lean
179,77,Normal
189,85,Normal
185,84,Lean
172,63,Lean
190,80,Normal
178,72,Normal
185,80,Normal
193,87,Normal
193,86,Normal
163,59,Normal
174,74,Lean
185,84,Stocky
187,86,Normal
196,92,Stocky
180,72,Lean
186,77,Normal
178,76,Normal
180,72,Normal
174,71,Normal
172,70,Normal
177,70,Normal
183,74,Normal
189,82,Normal
185,81,Normal
183,77,Lean
176,70,Lean
177,70,Lean
183,74,Lean
170,66,Normal
199,92,Lean
184,75,Normal
183,78,Normal
191,87,Normal
171,65,Lean
174,67,Lean
184,70,Normal
181,76,Normal
175,70,Lean
171,64,Lean
170,65,Lean
190,87,Normal
187,85,Normal
176,70,Normal
185,78,Normal
184,81,Normal
177,76,Normal
180,73,Normal
182,76,Lean
184,80,Normal
170,68,Normal
173,60,Normal
175,71,Normal
169,61,Normal
186,80,Normal
176,64,Lean
185,80,Normal
174,69,Lean
174,67,Normal
177,65,Lean
170,72,Lean
175,73,Normal
179,70,Lean
180,76,Normal
188,80,Normal
173,69,Normal
187,82,Normal
178,67,Normal
177,74,Normal
170,77,Normal
183,70,Normal
183,75,Lean
183,83,Normal
177,73,Normal
175,66,Lean
185,80,Normal
188,84,Stocky
188,77,Normal
178,72,Normal
185,72,Lean
176,73,Normal
183,86,Normal
180,79,Lean
177,73,Normal
185,79,Lean
174,69,Normal
184,84,Normal
185,78,Normal
174,62,Lean
175,68,Normal
193,81,Lean
185,82,Normal
193,88,Normal
193,86,Normal
165,63,Lean
190,79,Lean
178,73,Normal
183,77,Normal
183,67,Lean
180,80,Normal
183,77,Lean
180,75,Normal
185,79,Normal
183,79,Normal
188,85,Stocky
183,79,Normal
182,72,Normal
182,78,Normal
188,85,Normal
185,75,Lean
197,94,Normal
187,85,Normal
180,80,Lean
185,83,Normal
170,64,Lean
185,73,Normal
183,70,Normal
191,79,Lean
182,72,Normal
184,80,Normal
185,73,Stocky
180,73,Lean
185,76,Normal
180,73,Normal
177,71,Normal
188,81,Normal
184,74,Normal
178,74,Normal
180,75,Normal
195,90,Normal
181,79,Normal
190,85,Normal
173,85,Stocky
177,71,Normal
188,78,Normal
175,83,Normal
192,85,Normal
190,86,Normal
188,81,Lean
188,82,Normal
188,83,Stocky
188,77,Normal
185,85,Normal
180,74,Normal
183,77,Normal
180,79,Normal
175,69,Normal
182,73,Lean
176,75,Stocky
176,67,Normal
180,73,Normal
190,90,Normal
177,68,Lean
181,80,Normal
170,73,Stocky
183,76,Normal
177,72,Normal
190,87,Normal
181,73,Normal
182,78,Normal
185,79,Lean
184,85,Normal
188,78,Normal
185,73,Lean
178,75,Normal
175,75,Normal
178,73,Normal
189,79,Lean
181,78,Normal
168,68,Normal
178,79,Normal
188,82,Normal
183,74,Normal
188,83,Normal
184,79,Normal
186,79,Normal
180,75,Normal
194,88,Normal
180,70,Lean
183,76,Normal
183,78,Normal
170,68,Normal
181,77,Normal
183,74,Normal
170,71,Normal
172,71,Normal
186,80,Lean
181,76,Normal
180,75,Lean
184,78,Normal
170,72,Stocky
185,77,Normal
180,75,Normal
182,86,Normal
175,70,Normal
184,82,Normal
192,103,Stocky
183,71,Normal
185,76,Normal
188,88,Stocky
181,76,Normal
187,84,Normal
183,75,Normal
181,73,Normal
186,77,Normal
194,84,Normal
180,69,Normal
180,73,Normal
172,70,Normal
174,64,Normal
173,73,Normal
179,78,Normal
172,67,Lean
178,77,Normal
184,75,Lean
173,72,Normal
196,96,Normal
191,86,Normal
187,84,Lean
181,76,Normal
188,87,Normal
177,75,Normal
170,68,Normal
178,72,Normal
178,73,Lean
170,68,Lean
188,84,Lean
174,72,Normal
175,72,Lean
183,77,Normal
178,65,Normal
183,72,Normal
173,73,Lean
180,80,Lean
185,83,Stocky
190,76,Normal
193,91,Normal
177,73,Normal
180,77,Lean
168,65,Lean
176,70,Normal
169,75,Stocky
170,72,Normal
182,77,Normal
178,74,Normal
188,80,Lean
176,72,Normal
179,79,Stocky
187,80,Stocky
188,85,Stocky
171,58,Normal
173,78,Normal
178,70,Normal
180,75,Normal
174,66,Normal
188,80,Lean
189,84,Normal
179,71,Normal
190,88,Normal
186,80,Stocky
194,84,Normal
176,75,Normal
175,70,Lean
175,69,Lean
183,78,Normal
183,87,Stocky
182,75,Normal
172,66,Normal
176,74,Lean
185,78,Normal
188,82,Stocky
182,73,Lean
178,69,Lean
182,78,Normal
174,66,Normal
167,62,Normal
182,73,Normal
174,67,Normal
182,76,Normal
178,74,Normal
178,74,Normal
183,81,Normal
172,66,Normal
182,73,Normal
192,84,Lean
176,64,Lean
178,71,Normal
174,61,Lean
176,72,Normal
175,69,Normal
183,80,Normal
183,79,Normal
177,79,Stocky
182,71,Lean
174,68,Normal
193,93,Normal
171,73,Stocky
191,81,Lean
174,74,Normal
185,80,Normal
172,71,Stocky
194,93,Stocky
180,75,Normal
168,67,Normal
177,70,Lean
182,75,Normal
178,75,Normal
190,84,Normal
174,71,Stocky
174,68,Lean
173,68,Normal
192,88,Lean
180,76,Normal
181,80,Normal
168,68,Stocky
178,76,Normal
187,85,Normal
175,77,Normal
181,75,Normal
182,75,Normal
173,66,Normal
181,74,Lean
178,73,Normal
178,74,Stocky
183,77,Normal
167,75,Normal
180,76,Normal
167,64,Normal
178,74,Normal
185,90,Lean
187,73,Lean
175,70,Normal
180,79,Normal
172,60,Normal
186,78,Lean
191,81,Normal
176,72,Normal
181,75,Normal
187,82,Normal
190,82,Stocky
187,83,Normal
177,75,Normal
187,86,Stocky
172,62,Lean
177,72,Normal
180,76,Lean
178,70,Normal
172,65,Lean
170,68,Normal
177,75,Lean
183,70,Lean
184,78,Normal
183,74,Normal
171,63,Lean
180,77,Normal
170,65,Normal
189,81,Normal
185,81,Normal
183,78,Normal
178,70,Normal
175,71,Normal
167,68,Normal
185,78,Normal
170,71,Lean
180,78,Normal
182,73,Normal
180,74,Normal
178,73,Normal
177,78,Normal
187,80,Normal
172,68,Lean
185,82,Normal
182,76,Normal
186,76,Lean
185,74,Lean
178,72,Lean
188,75,Lean
183,78,Normal
178,72,Normal
186,80,Normal
179,70,Lean
174,69,Lean
171,62,Lean
178,68,Normal
174,66,Lean
181,77,Lean
173,67,Lean
175,70,Normal
183,78,Normal
175,68,Normal
188,83,Lean
191,87,Normal
176,73,Normal
174,74,Normal
165,69,Lean
179,70,Normal
183,80,Normal
182,72,Lean
185,82,Normal
183,81,Stocky
182,78,Normal
176,71,Normal
180,76,Normal
172,68,Normal
185,80,Normal
186,78,Normal
195,84,Normal
181,65,Normal
188,75,Normal
175,65,Lean
185,75,Normal
186,75,Lean
